id,text,cleaned_text,tagged_text,lid_sequence,sentiment,label,platform,source,n_sinhala,n_english,n_emoji,cmi,is_code_mixed
4298,Ane machan long video ekak genenko maru ban,Ane machan long video ekak genenko maru ban,Ane[EN] machan[EN] long[EN] video[EN] ekak[EN] genenko[EN] maru[EN] ban[EN],EN EN EN EN EN EN EN EN,positive,0,facebook,Hiru Gossip,0,8,0,0.0,False
4706,Thopi thamdanna mama me loku hattiyak soyana gaman ahuunoth thope ammala appalath akka dala thamdanne,Thopi thamdanna mama me loku hattiyak soyana gaman ahuunoth thope ammala appalath akka dala thamdanne,Thopi[EN] thamdanna[EN] mama[EN] me[EN] loku[EN] hattiyak[EN] soyana[EN] gaman[EN] ahuunoth[EN] thope[EN] ammala[EN] appalath[EN] akka[EN] dala[EN] thamdanne[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Travel Weekend,0,15,0,0.0,False
3040,free benifits ලැබෙන නිසා,free benifits ලැබෙන නිසා,free[EN] benifits[EN] ලැබෙන[SI] නිසා[SI],EN EN SI SI,neutral,2,youtube,CXyn0Y_QxXU,2,2,0,0.5,True
2927,traffic oic kiyala uta marganithi adala nathi wenna vidihak na asarana minissunta karana wada walata hoda wade,traffic oic kiyala uta marganithi adala nathi wenna vidihak na asarana minissunta karana wada walata hoda wade,traffic[EN] oic[EN] kiyala[EN] uta[EN] marganithi[EN] adala[EN] nathi[EN] wenna[EN] vidihak[EN] na[EN] asarana[EN] minissunta[EN] karana[EN] wada[EN] walata[EN] hoda[EN] wade[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,youtube,jbkuqT7k3Bg,0,17,0,0.0,False
4839,Government universities වලට හිනා වෙන උන්ගෙ ඇත්ත තත්වය,Government universities වලට හිනා වෙන උන්ගෙ ඇත්ත තත්වය,Government[EN] universities[EN] වලට[SI] හිනා[SI] වෙන[SI] උන්ගෙ[SI] ඇත්ත[SI] තත්වය[SI],EN EN SI SI SI SI SI SI,negative,1,facebook,Hiru Gossip,6,2,0,0.25,True
5657,puduma mollu inne me rate,puduma mollu inne me rate,puduma[EN] mollu[EN] inne[EN] me[EN] rate[EN],EN EN EN EN EN,negative,1,facebook,වි චා ර ක යා,0,5,0,0.0,False
4263,Ayiye oyanam supiri aaaaa,Ayiye oyanam supiri aa,Ayiye[EN] oyanam[EN] supiri[EN] aa[EN],EN EN EN EN,positive,0,facebook,Hiru Gossip,0,4,0,0.0,False
3464,mn iphone 12 eka gaththe daraz eken aulak na,mn iphone 12 eka gaththe daraz eken aulak na,mn[EN] iphone[EN] 12[NUM] eka[EN] gaththe[EN] daraz[EN] eken[EN] aulak[EN] na[EN],EN EN NUM EN EN EN EN EN EN,positive,0,youtube,MP95e4U33SI,0,8,0,0.0,False
5529,police nathiwa nithiya athata ganna eka waradi,police nathiwa nithiya athata ganna eka waradi,police[EN] nathiwa[EN] nithiya[EN] athata[EN] ganna[EN] eka[EN] waradi[EN],EN EN EN EN EN EN EN,negative,1,facebook,Ragama incident comments,0,7,0,0.0,False
439,"මම නම් කියන්නෙ ඔය කතා අහන්නෙ නැතුව පලයන් linux anonymous os එකක් use කරලා
මට  උබලට ලින්ක් දෙන්න පුලුවන් නම් දෙනවා",මම නම් කියන්නෙ ඔය කතා අහන්නෙ නැතුව පලයන් linux anonymous os එකක් use කරලා මට උබලට ලින්ක් දෙන්න පුලුවන් නම් දෙනවා,මම[SI] නම්[SI] කියන්නෙ[SI] ඔය[SI] කතා[SI] අහන්නෙ[SI] නැතුව[SI] පලයන්[SI] linux[EN] anonymous[EN] os[EN] එකක්[SI] use[EN] කරලා[SI] මට[SI] උබලට[SI] ලින්ක්[SI] දෙන්න[SI] පුලුවන්[SI] නම්[SI] දෙනවා[SI],SI SI SI SI SI SI SI SI EN EN EN SI EN SI SI SI SI SI SI SI SI,neutral,2,youtube,ObQNcnysLmw,17,4,0,0.1905,True
2036,meyala dennata mona hari unoth anduwa waga kiyanna ona,meyala dennata mona hari unoth anduwa waga kiyanna ona,meyala[EN] dennata[EN] mona[EN] hari[EN] unoth[EN] anduwa[EN] waga[EN] kiyanna[EN] ona[EN],EN EN EN EN EN EN EN EN EN,neutral,2,youtube,VZZSOnPZLsE,0,9,0,0.0,False
3394,vitamin d test eka asiri centreline branch wala kranawa price ru 13800 mama kka nisa mana danawa,vitamin d test eka asiri centreline branch wala kranawa price ru 13800 mama kka nisa mana danawa,vitamin[EN] d[EN] test[EN] eka[EN] asiri[EN] centreline[EN] branch[EN] wala[EN] kranawa[EN] price[EN] ru[EN] 13800[NUM] mama[EN] kka[EN] nisa[EN] mana[EN] danawa[EN],EN EN EN EN EN EN EN EN EN EN EN NUM EN EN EN EN EN,neutral,2,youtube,AVWGTYHH1_I,0,16,0,0.0,False
5063,Gahanawa newei palanawa,Gahanawa newei palanawa,Gahanawa[EN] newei[EN] palanawa[EN],EN EN EN,positive,0,facebook,Hiru Gossip,0,3,0,0.0,False
5847,Amoolika shraddawa saha modakama ekata bandila thiyena dewal,Amoolika shraddawa saha modakama ekata bandila thiyena dewal,Amoolika[EN] shraddawa[EN] saha[EN] modakama[EN] ekata[EN] bandila[EN] thiyena[EN] dewal[EN],EN EN EN EN EN EN EN EN,neutral,2,facebook,Social Media Feed,0,8,0,0.0,False
537,mata thiyanawa puduma hakiyawak e thama baila karayanwa mulma wachanen deken aduraganna puluwan kama,mata thiyanawa puduma hakiyawak e thama baila karayanwa mulma wachanen deken aduraganna puluwan kama,mata[EN] thiyanawa[EN] puduma[EN] hakiyawak[EN] e[EN] thama[EN] baila[EN] karayanwa[EN] mulma[EN] wachanen[EN] deken[EN] aduraganna[EN] puluwan[EN] kama[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,zjFMXRAOWH4,0,14,0,0.0,False
4423,Sirawata kathai bn ube cringe fans lata nam ahan inna puluwan athi,Sirawata kathai bn ube cringe fans lata nam ahan inna puluwan athi,Sirawata[EN] kathai[EN] bn[EN] ube[EN] cringe[EN] fans[EN] lata[EN] nam[EN] ahan[EN] inna[EN] puluwan[EN] athi[EN],EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,12,0,0.0,False
4475,Janathawa thamai therum ganna one,Janathawa thamai therum ganna one,Janathawa[EN] thamai[EN] therum[EN] ganna[EN] one[EN],EN EN EN EN EN,neutral,2,facebook,Ramesh Silva,0,5,0,0.0,False
246,"wow brother oya great hart ekak tiyena e kollek 
එ මහා කලා කරුවාට යම්කිසි කැලලක් වි තිබුනානම් ඔහුගෙ කලා ජිවිතයෙ අද එක නිවැරදි කරා ඔයා  ලංකාවේ සිනමාවට අතිමාහාත් සේවයක් කල මහා ජනතාවක් හිනස්සපු එයාව අපි අඩවන්ක හොද නැ දශමයක්වත්  මිනිසුන් හරි ආදරනගණිය කොට්ටාශයක් ලංකාවේ සිටින කලාවට 
ඹයා මේ කරපු එක බිංදුටත් හරි හිතෙ සැනස්මක් ඇති බංදු සර්ටත් හිතේ සැනසුමක් ඇති  අපිටත් එසේමයි  අපි බලාගෙන ඉන්නවා එ දෙන්නාගෙ ච්රිත්ර පටය නිකුත් වේනකල්  ඹයාගෙ පලවේනි වැඩේ අති සාර්තක වේන්න හදවතින්ම සුභ පතනවා",wow brother oya great hart ekak tiyena e kollek එ මහා කලා කරුවාට යම්කිසි කැලලක් වි තිබුනානම් ඔහුගෙ කලා ජිවිතයෙ අද එක නිවැරදි කරා ඔයා ලංකාවේ සිනමාවට අතිමාහාත් සේවයක් කල මහා ජනතාවක් හිනස්සපු එයාව අපි අඩවන්ක හොද නැ දශමයක්වත් මිනිසුන් හරි ආදරනගණිය කොට්ටාශයක් ලංකාවේ සිටින කලාවට ඹයා මේ කරපු එක බිංදුටත් හරි හිතෙ සැනස්මක් ඇති බංදු සර්ටත් හිතේ සැනසුමක් ඇති අපිටත් එසේමයි අපි බලාගෙන ඉන්නවා එ දෙන්නාගෙ ච්රිත්ර පටය නිකුත් වේනකල් ඹයාගෙ පලවේනි වැඩේ අති සාර්තක වේන්න හදවතින්ම සුභ පතනවා,wow[EN] brother[EN] oya[EN] great[EN] hart[EN] ekak[EN] tiyena[EN] e[EN] kollek[EN] එ[SI] මහා[SI] කලා[SI] කරුවාට[SI] යම්කිසි[SI] කැලලක්[SI] වි[SI] තිබුනානම්[SI] ඔහුගෙ[SI] කලා[SI] ජිවිතයෙ[SI] අද[SI] එක[SI] නිවැරදි[SI] කරා[SI] ඔයා[SI] ලංකාවේ[SI] සිනමාවට[SI] අතිමාහාත්[SI] සේවයක්[SI] කල[SI] මහා[SI] ජනතාවක්[SI] හිනස්සපු[SI] එයාව[SI] අපි[SI] අඩවන්ක[SI] හොද[SI] නැ[SI] දශමයක්වත්[SI] මිනිසුන්[SI] හරි[SI] ආදරනගණිය[SI] කොට්ටාශයක්[SI] ලංකාවේ[SI] සිටින[SI] කලාවට[SI] ඹයා[SI] මේ[SI] කරපු[SI] එක[SI] බිංදුටත්[SI] හරි[SI] හිතෙ[SI] සැනස්මක්[SI] ඇති[SI] බංදු[SI] සර්ටත්[SI] හිතේ[SI] සැනසුමක්[SI] ඇති[SI] අපිටත්[SI] එසේමයි[SI] අපි[SI] බලාගෙන[SI] ඉන්නවා[SI] එ[SI] දෙන්නාගෙ[SI] ච්රිත්ර[SI] පටය[SI] නිකුත්[SI] වේනකල්[SI] ඹයාගෙ[SI] පලවේනි[SI] වැඩේ[SI] අති[SI] සාර්තක[SI] වේන්න[SI] හදවතින්ම[SI] සුභ[SI] පතනවා[SI],EN EN EN EN EN EN EN EN EN SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI,positive,0,youtube,MgBHowZPwcM,71,9,0,0.1125,True
3638,comments dekkama dukai lankawe pirimi hondama ne,comments dekkama dukai lankawe pirimi hondama ne,comments[EN] dekkama[EN] dukai[EN] lankawe[EN] pirimi[EN] hondama[EN] ne[EN],EN EN EN EN EN EN EN,negative,1,youtube,_zy3kHioA5U,0,7,0,0.0,False
2278,oyage advice eka jivite hadaganna hondai,oyage advice eka jivite hadaganna hondai,oyage[EN] advice[EN] eka[EN] jivite[EN] hadaganna[EN] hondai[EN],EN EN EN EN EN EN,positive,0,youtube,liaPokg9j74,0,6,0,0.0,False
1336,online business ekak karaddi courier service eka manage karanne kohomada,online business ekak karaddi courier service eka manage karanne kohomada,online[EN] business[EN] ekak[EN] karaddi[EN] courier[EN] service[EN] eka[EN] manage[EN] karanne[EN] kohomada[EN],EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,6Auu6wtylaw,0,10,0,0.0,False
222,fab කියන්නෙ මිනිස්සුන්ට බලු විදිහට කන්න දෙන සක්කිලිම කඩයක් ඔකුන්ට හෙන ගහනවා මිනිස්සුන්ගෙන් ඔහොම ගසා කනවට ඔකෙන් කන්නෙ 2010 න් විතර පස්සෙ ඉපදුන මොල බාගේ ලෙවකන ගොන් උට්ටියො ටිකකුයි උට්ටො ටිකකුයි ඔකුන්ගෙ cake තරම් කේක් නැහැ කියලා හිතාන ඉන්න ගොබ්බ හැත්තකුත් ඉන්නව ඔයිට වඩා සාධාරන මිලකට කෑම දෙන තැන් ඕන තරම් තියෙනවා,fab කියන්නෙ මිනිස්සුන්ට බලු විදිහට කන්න දෙන සක්කිලිම කඩයක් ඔකුන්ට හෙන ගහනවා මිනිස්සුන්ගෙන් ඔහොම ගසා කනවට ඔකෙන් කන්නෙ 2010 න් විතර පස්සෙ ඉපදුන මොල බාගේ ලෙවකන ගොන් උට්ටියො ටිකකුයි උට්ටො ටිකකුයි ඔකුන්ගෙ cake තරම් කේක් නැහැ කියලා හිතාන ඉන්න ගොබ්බ හැත්තකුත් ඉන්නව ඔයිට වඩා සාධාරන මිලකට කෑම දෙන තැන් ඕන තරම් තියෙනවා,fab[EN] කියන්නෙ[SI] මිනිස්සුන්ට[SI] බලු[SI] විදිහට[SI] කන්න[SI] දෙන[SI] සක්කිලිම[SI] කඩයක්[SI] ඔකුන්ට[SI] හෙන[SI] ගහනවා[SI] මිනිස්සුන්ගෙන්[SI] ඔහොම[SI] ගසා[SI] කනවට[SI] ඔකෙන්[SI] කන්නෙ[SI] 2010[NUM] න්[SI] විතර[SI] පස්සෙ[SI] ඉපදුන[SI] මොල[SI] බාගේ[SI] ලෙවකන[SI] ගොන්[SI] උට්ටියො[SI] ටිකකුයි[SI] උට්ටො[SI] ටිකකුයි[SI] ඔකුන්ගෙ[SI] cake[EN] තරම්[SI] කේක්[SI] නැහැ[SI] කියලා[SI] හිතාන[SI] ඉන්න[SI] ගොබ්බ[SI] හැත්තකුත්[SI] ඉන්නව[SI] ඔයිට[SI] වඩා[SI] සාධාරන[SI] මිලකට[SI] කෑම[SI] දෙන[SI] තැන්[SI] ඕන[SI] තරම්[SI] තියෙනවා[SI],EN SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI NUM SI SI SI SI SI SI SI SI SI SI SI SI SI EN SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI,neutral,2,youtube,zj1ou3jejHo,49,2,0,0.0392,True
1753,kamathima niliyak oyage kathawata ragapaamata godak kamathi good luck,kamathima niliyak oyage kathawata ragapaamata godak kamathi good luck,kamathima[EN] niliyak[EN] oyage[EN] kathawata[EN] ragapaamata[EN] godak[EN] kamathi[EN] good[EN] luck[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,i7kD-KwZrKw,0,9,0,0.0,False
842,1st love eka thama mage jiwithema kawe,1st love eka thama mage jiwithema kawe,1st[EN] love[EN] eka[EN] thama[EN] mage[EN] jiwithema[EN] kawe[EN],EN EN EN EN EN EN EN,negative,1,youtube,tXzXU3YqskE,0,7,0,0.0,False
5727,kanthawanta apahasa kirima waradi deyak,kanthawanta apahasa kirima waradi deyak,kanthawanta[EN] apahasa[EN] kirima[EN] waradi[EN] deyak[EN],EN EN EN EN EN,negative,1,facebook,වි චා ර ක යා,0,5,0,0.0,False
520,kujhaka nathuwa agaya karanna putha oyata budusaranai,kujhaka nathuwa agaya karanna putha oyata budusaranai,kujhaka[EN] nathuwa[EN] agaya[EN] karanna[EN] putha[EN] oyata[EN] budusaranai[EN],EN EN EN EN EN EN EN,positive,0,youtube,zjFMXRAOWH4,0,7,0,0.0,False
4012,migraine kiyala nm dannawa kalin behet aragrnath thinaw dn apahu hadiladoctor kenek lagata noya famasiyen migraine wlt behet gaththat kamak nadda,migraine kiyala nm dannawa kalin behet aragrnath thinaw dn apahu hadiladoctor kenek lagata noya famasiyen migraine wlt behet gaththat kamak nadda,migraine[EN] kiyala[EN] nm[EN] dannawa[EN] kalin[EN] behet[EN] aragrnath[EN] thinaw[EN] dn[EN] apahu[EN] hadiladoctor[EN] kenek[EN] lagata[EN] noya[EN] famasiyen[EN] migraine[EN] wlt[EN] behet[EN] gaththat[EN] kamak[EN] nadda[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,WvWXAZKt8mk,0,21,0,0.0,False
4785,pora tat devi pihitai,pora tat devi pihitai,pora[EN] tat[EN] devi[EN] pihitai[EN],EN EN EN EN,positive,0,facebook,Hiru Gossip,0,4,0,0.0,False
3348,canidmal hoda i nam pau oyla kiya gahanna natuwa manasika doctor kanakuta panwanna mokada labana aurudda otana kawanna na,canidmal hoda i nam pau oyla kiya gahanna natuwa manasika doctor kanakuta panwanna mokada labana aurudda otana kawanna na,canidmal[EN] hoda[EN] i[EN] nam[EN] pau[EN] oyla[EN] kiya[EN] gahanna[EN] natuwa[EN] manasika[EN] doctor[EN] kanakuta[EN] panwanna[EN] mokada[EN] labana[EN] aurudda[EN] otana[EN] kawanna[EN] na[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,pERNTg7nujA,0,19,0,0.0,False
5503,Some people agree karanawa EV market grow wenawa kiyala,Some people agree karanawa EV market grow wenawa kiyala,Some[EN] people[EN] agree[EN] karanawa[EN] EV[EN] market[EN] grow[EN] wenawa[EN] kiyala[EN],EN EN EN EN EN EN EN EN EN,positive,0,facebook,Social Media Feed,0,9,0,0.0,False
995,akii me video eka mata godak vatinawa,akii me video eka mata godak vatinawa,akii[EN] me[EN] video[EN] eka[EN] mata[EN] godak[EN] vatinawa[EN],EN EN EN EN EN EN EN,positive,0,youtube,l_zTYH80pNo,0,7,0,0.0,False
4088,Ade me ubamada bn aduragannath be,Ade me ubamada bn aduragannath be,Ade[EN] me[EN] ubamada[EN] bn[EN] aduragannath[EN] be[EN],EN EN EN EN EN EN,neutral,2,facebook,සිනමාවේදීන් - The Cinema People,0,6,0,0.0,False
1481,harima lassanai video eka,harima lassanai video eka,harima[EN] lassanai[EN] video[EN] eka[EN],EN EN EN EN,positive,0,youtube,DUVl8vPGqmc,0,4,0,0.0,False
2666,rathu le age duwana awanka uththama mahathmayek oba me ratata manikak deergau wewa,rathu le age duwana awanka uththama mahathmayek oba me ratata manikak deergau wewa,rathu[EN] le[EN] age[EN] duwana[EN] awanka[EN] uththama[EN] mahathmayek[EN] oba[EN] me[EN] ratata[EN] manikak[EN] deergau[EN] wewa[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,AwD_PLNEqa8,0,13,0,0.0,False
1265,mata bisnas ekak karanna ona podiyata,mata bisnas ekak karanna ona podiyata,mata[EN] bisnas[EN] ekak[EN] karanna[EN] ona[EN] podiyata[EN],EN EN EN EN EN EN,neutral,2,youtube,QL2J3Va-fJM,0,6,0,0.0,False
2582,දැකපු හොඳම ඇමැති වරයෙක් වැඩක් කරන god bless ඇමැතිතුමා,දැකපු හොඳම ඇමැති වරයෙක් වැඩක් කරන god bless ඇමැතිතුමා,දැකපු[SI] හොඳම[SI] ඇමැති[SI] වරයෙක්[SI] වැඩක්[SI] කරන[SI] god[EN] bless[EN] ඇමැතිතුමා[SI],SI SI SI SI SI SI EN EN SI,positive,0,youtube,R9ZKk0W2zvA,7,2,0,0.2222,True
2469,attatama ma rata hadanaakama tama me katawa,attatama ma rata hadanaakama tama me katawa,attatama[EN] ma[EN] rata[EN] hadanaakama[EN] tama[EN] me[EN] katawa[EN],EN EN EN EN EN EN EN,neutral,2,youtube,R9ZKk0W2zvA,0,7,0,0.0,False
2534,නිකමට හිතන්න මෙතන සජිත් ඉදියනම් interview එකට,නිකමට හිතන්න මෙතන සජිත් ඉදියනම් interview එකට,නිකමට[SI] හිතන්න[SI] මෙතන[SI] සජිත්[SI] ඉදියනම්[SI] interview[EN] එකට[SI],SI SI SI SI SI EN SI,neutral,2,youtube,R9ZKk0W2zvA,6,1,0,0.1429,True
1347,watinama adahasak thank you,watinama adahasak thank you,watinama[EN] adahasak[EN] thank[EN] you[EN],EN EN EN EN,positive,0,youtube,liaPokg9j74,0,4,0,0.0,False
2648,new zealand walinuth kawa nimi,new zealand walinuth kawa nimi,new[EN] zealand[EN] walinuth[EN] kawa[EN] nimi[EN],EN EN EN EN EN,negative,1,youtube,AwD_PLNEqa8,0,5,0,0.0,False
3359,dilhani akke oya hithanawa wage gam wala lamai ne naluniliyange thamai inna jathiyak jammayak nithi eun game inna hodata hedichcha lamai manda,dilhani akke oya hithanawa wage gam wala lamai ne naluniliyange thamai inna jathiyak jammayak nithi eun game inna hodata hedichcha lamai manda,dilhani[EN] akke[EN] oya[EN] hithanawa[EN] wage[EN] gam[EN] wala[EN] lamai[EN] ne[EN] naluniliyange[EN] thamai[EN] inna[EN] jathiyak[EN] jammayak[EN] nithi[EN] eun[EN] game[EN] inna[EN] hodata[EN] hedichcha[EN] lamai[EN] manda[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,youtube,pERNTg7nujA,0,22,0,0.0,False
2428,harima sathutui wada tika karanawa,harima sathutui wada tika karanawa,harima[EN] sathutui[EN] wada[EN] tika[EN] karanawa[EN],EN EN EN EN EN,positive,0,youtube,R9ZKk0W2zvA,0,5,0,0.0,False
3859,mamath use kara but loku result ekak ne,mamath use kara but loku result ekak ne,mamath[EN] use[EN] kara[EN] but[EN] loku[EN] result[EN] ekak[EN] ne[EN],EN EN EN EN EN EN EN EN,negative,1,youtube,L8GPBSFQQhs,0,8,0,0.0,False
611,amme oba minisunge hadawatha dinala iwarai manasika leddu koheth innawa god bless you amme,amme oba minisunge hadawatha dinala iwarai manasika leddu koheth innawa god bless you amme,amme[EN] oba[EN] minisunge[EN] hadawatha[EN] dinala[EN] iwarai[EN] manasika[EN] leddu[EN] koheth[EN] innawa[EN] god[EN] bless[EN] you[EN] amme[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,aAOkUR2_H1M,0,14,0,0.0,False
2235,thanks oyata koheda aduwata redi ganna thiyenne danaganna puluwanda,thanks oyata koheda aduwata redi ganna thiyenne danaganna puluwanda,thanks[EN] oyata[EN] koheda[EN] aduwata[EN] redi[EN] ganna[EN] thiyenne[EN] danaganna[EN] puluwanda[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,QL2J3Va-fJM,0,9,0,0.0,False
268,banduge dsruwek bindu kiynne mn meka kalaka idala kiynna kiyl hitiye meka une meeta awurudu 40 kt kalin bandu mahattaya nitharama yana ena gedrk tibba ee gedr hitiya maduwanthi kiyl gnu kenek padinchiya kurunegala  hamadama bandu mahattaya ynw ehata thagia aram sallith aram passe dwsk mn hituye oya gedrt eha patte me gnu kena kaa ghnwa mn dkka bandu mahattaya maduwanthith ekka lingikawa ekkenwa passe thm nasa 10kin oya binduwa hambune bandu maduwanthitha kiwwa okwa marapiya kiyl eth maduwanthi passe mt ghuna maduwanthita ghnwa randu wenwa salli wgyk deela maduwanthiwa lamayagen wen karala binduwa bandu aram giya iita passe aoi dnne ne mokd une kiyl maduwanthi thanikadawa marila giya meeta awurudu 5kt kalim,banduge dsruwek bindu kiynne mn meka kalaka idala kiynna kiyl hitiye meka une meeta awurudu 40 kt kalin bandu mahattaya nitharama yana ena gedrk tibba ee gedr hitiya maduwanthi kiyl gnu kenek padinchiya kurunegala hamadama bandu mahattaya ynw ehata thagia aram sallith aram passe dwsk mn hituye oya gedrt eha patte me gnu kena kaa ghnwa mn dkka bandu mahattaya maduwanthith ekka lingikawa ekkenwa passe thm nasa 10kin oya binduwa hambune bandu maduwanthitha kiwwa okwa marapiya kiyl eth maduwanthi passe mt ghuna maduwanthita ghnwa randu wenwa salli wgyk deela maduwanthiwa lamayagen wen karala binduwa bandu aram giya iita passe aoi dnne ne mokd une kiyl maduwanthi thanikadawa marila giya meeta awurudu 5kt kalim,banduge[EN] dsruwek[EN] bindu[EN] kiynne[EN] mn[EN] meka[EN] kalaka[EN] idala[EN] kiynna[EN] kiyl[EN] hitiye[EN] meka[EN] une[EN] meeta[EN] awurudu[EN] 40[NUM] kt[EN] kalin[EN] bandu[EN] mahattaya[EN] nitharama[EN] yana[EN] ena[EN] gedrk[EN] tibba[EN] ee[EN] gedr[EN] hitiya[EN] maduwanthi[EN] kiyl[EN] gnu[EN] kenek[EN] padinchiya[EN] kurunegala[EN] hamadama[EN] bandu[EN] mahattaya[EN] ynw[EN] ehata[EN] thagia[EN] aram[EN] sallith[EN] aram[EN] passe[EN] dwsk[EN] mn[EN] hituye[EN] oya[EN] gedrt[EN] eha[EN] patte[EN] me[EN] gnu[EN] kena[EN] kaa[EN] ghnwa[EN] mn[EN] dkka[EN] bandu[EN] mahattaya[EN] maduwanthith[EN] ekka[EN] lingikawa[EN] ekkenwa[EN] passe[EN] thm[EN] nasa[EN] 10kin[EN] oya[EN] binduwa[EN] hambune[EN] bandu[EN] maduwanthitha[EN] kiwwa[EN] okwa[EN] marapiya[EN] kiyl[EN] eth[EN] maduwanthi[EN] passe[EN] mt[EN] ghuna[EN] maduwanthita[EN] ghnwa[EN] randu[EN] wenwa[EN] salli[EN] wgyk[EN] deela[EN] maduwanthiwa[EN] lamayagen[EN] wen[EN] karala[EN] binduwa[EN] bandu[EN] aram[EN] giya[EN] iita[EN] passe[EN] aoi[EN] dnne[EN] ne[EN] mokd[EN] une[EN] kiyl[EN] maduwanthi[EN] thanikadawa[EN] marila[EN] giya[EN] meeta[EN] awurudu[EN] 5kt[EN] kalim[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN NUM EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,MgBHowZPwcM,0,112,0,0.0,False
5912,Wasanti wasanti ads danawa nam hemotama hena gahanawa,Wasanti wasanti ads danawa nam hemotama hena gahanawa,Wasanti[EN] wasanti[EN] ads[EN] danawa[EN] nam[EN] hemotama[EN] hena[EN] gahanawa[EN],EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,8,0,0.0,False
3267,දරුවන් ගේ ප්රශ්න තේරුම් අරන් සරලව විසදුම් ලබාදෙනවනම් අද සමාජයේ දකින්න තියෙන අපචාර වලට ලොකු විසදුමක් වේවී god bless both,දරුවන් ගේ ප්රශ්න තේරුම් අරන් සරලව විසදුම් ලබාදෙනවනම් අද සමාජයේ දකින්න තියෙන අපචාර වලට ලොකු විසදුමක් වේවී god bless both,දරුවන්[SI] ගේ[SI] ප්රශ්න[SI] තේරුම්[SI] අරන්[SI] සරලව[SI] විසදුම්[SI] ලබාදෙනවනම්[SI] අද[SI] සමාජයේ[SI] දකින්න[SI] තියෙන[SI] අපචාර[SI] වලට[SI] ලොකු[SI] විසදුමක්[SI] වේවී[SI] god[EN] bless[EN] both[EN],SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI EN EN EN,positive,0,youtube,AO4xSjleAOM,17,3,0,0.15,True
2443,arthawath sakachcha janathawata yanna one,arthawath sakachcha janathawata yanna one,arthawath[EN] sakachcha[EN] janathawata[EN] yanna[EN] one[EN],EN EN EN EN EN,neutral,2,youtube,R9ZKk0W2zvA,0,5,0,0.0,False
346,මේ youth කියන tamil movie එකේ copy ක් නේ,මේ youth කියන tamil movie එකේ copy ක් නේ,මේ[SI] youth[EN] කියන[SI] tamil[EN] movie[EN] එකේ[SI] copy[EN] ක්[SI] නේ[SI],SI EN SI EN EN SI EN SI SI,neutral,2,youtube,TDBbX0AsYi0,5,4,0,0.4444,True
539,ara pora ugannala kiyala penawa podi eka kata karaddi mama hithanne kata padam karala kiyanne,ara pora ugannala kiyala penawa podi eka kata karaddi mama hithanne kata padam karala kiyanne,ara[EN] pora[EN] ugannala[EN] kiyala[EN] penawa[EN] podi[EN] eka[EN] kata[EN] karaddi[EN] mama[EN] hithanne[EN] kata[EN] padam[EN] karala[EN] kiyanne[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,zjFMXRAOWH4,0,15,0,0.0,False
3118,supiri o pehedili kirima kollek wela iddi denena hegima explain kala,supiri o pehedili kirima kollek wela iddi denena hegima explain kala,supiri[EN] o[EN] pehedili[EN] kirima[EN] kollek[EN] wela[EN] iddi[EN] denena[EN] hegima[EN] explain[EN] kala[EN],EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,uxufj5YvsiA,0,11,0,0.0,False
