id,text,sentiment_label,split,manual,expected,verdict,has_sinhala_script,latin_words,lexicon_hits,lexicon_hit_share
9545,මුන්ව නැලෙව්වා වැඩී. කොල්ලෙක් මේක කලා නම් උගෙන් phone එක ගන්නෙ මෙහෙම නෙවේනෙ,neutral,test,code-mixed,code-mixed,OK,True,1,0,0.0
9546,"Phone උස්සලා, සාසනෙත් සුද්ද කරන්න මහණ උනා නේද මෙකි??",neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9547,අඩෝ phone 2 ක් උස්සනවනේ,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9548,මේකිව yakamagata ගන්න පුළුවන් තනිකඩ කොල්ලො ඉන්නවද,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9549,Phone එක ව්තරක් නෙවෙයි බ්න් අර මහ ගෑනි තව එකක් හෙල්මට් එකට දාගත්තා,neutral,test,code-mixed,code-mixed,OK,True,1,0,0.0
9550,මේවට පව් අර කෙල්ල පොඩි එකා කිය කිය වැලලෙන්න ඕන් නෑ. පිරිමියෙක් නං අද හොඳටම ඒ මිනිහා ගුටිකාලා නමුත් මේ කොල්ලා ගැහුවේ නෑ ඉවසන් හිටියා බැන බැන... මේ මිනිස්සුන්ව expose කරන්න ඕනි කවුරු උනත්... දැන් තියෙන හොඳම ක්රමේ තමයි video කරන එක...,neutral,val,code-mixed,code-mixed,OK,True,2,0,0.0
9551,එහා පාරට ගියොත් baduwak දෙනවා,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9552,දැන් හුකලා ඇරියනේ...tv එකෙත් ගියා පොඩි හුත්ති ඉවරයි,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9553,මහ ගෑනිත් පෝන් එකක් උස්සනවා cctv එකේ තියනවා,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9554,Podi ළමයා pauu,neutral,train,code-mixed,code-mixed,OK,True,2,1,0.5
9555,"ශීරන්ති රාජපක්ෂ එදා කෙල්ල කාලෙ කරපු හොරකම් මේ වගෙ video කරලා ලංකාවටම පෙන්නුව නම් අද ලංකාවේ මෙහෙම වෙන්නෙ නැහැ, මේ video aka දාපු නිසා හොදයි, නැති නම් මේ අම්මායි දුවයි දේශපාලන යන කරයි මීට වඩා හොරකම් කරන්න පුලුවන් නිසා",neutral,val,code-mixed,code-mixed,OK,True,3,1,0.333
9556,මෙ A05 phone එකක් දඹුල්ල අවටින් ගන්න නැද්ද,neutral,val,code-mixed,code-mixed,OK,True,1,0,0.0
9557,Wadapu amma තමයි daruwa ගැන හිතන්න oni අනික් මිනිස්සු නෙමෙයි.hoda wade kalakanni ganu දෙන්නෙක්.munta හොඳට purudui me wade.gu ගහන්න oni.,neutral,train,code-mixed,code-mixed,OK,True,14,9,0.643
9558,Aparade ලස්සන kellek dan ithin kohimada pare bahala yanne mn nm kiyanne amnage warada kanna bonna nathuwa horakam kala nm podi hari chans ekk denna තිබුණා,neutral,test,code-mixed,code-mixed,OK,True,24,16,0.667
9559,මෙතන තියෙන්නෙ කෙල්ල උස්සපු පෝන් එක මහගෑනි උස්සපු පෝන් එක ගල්කරා කොහෝම හරි මහගෑනි cctv එකට හොඳටම පේන්නෙ ඒ හොරකම,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9560,අම්මලා දුවලා ඕනි දෙයක් ඒත් ara podi ළමයා nsm පවු දෙයියනේ.අහිංසකයි..බලාගෙන ඉන්නවා 😮😮,neutral,train,code-mixed,code-mixed,OK,True,3,2,0.667
9561,"රටක් මැද තනිවුන ගැහැනු හිත් දෙකක්.. 😌❤️ එයාට හිනා වෙන එක ඇත්තෙන්ම පව්. ආසාවල් අඩුපාඩු කියන දේවල් හැමෝටම තියනව මිනිස්සු ස්වභාවය එහෙමයි, මේ වගේ මජර රටක දේශපාලඥයො හොරා කද්දි උඩට නොඉස්සෙන අත් දඹුල්ලෙ දුප්පත් කෙල්ලෙක් වෙනුවෙන් ඉස්සෙනවා. රටක් උඩ දාගෙන ගහන්නෙ මේ අපේ සොසයිටියේ අපේම එකෙක්ට. යකෙක් වගේ පිරිමි වට කරන් බනිද්දි දැක්කද ඒ තිබුන අසරනකම 💔 නමුත් එයා කරපු වැඩෙත් කොහොමත් කැතයි, ඒත් එයාට පුලුවන් ගෑණු ළමයෙක් විදියට දෙයක් කරන් ඔයිට වඩා දේවල් ලබාගෙන සතුටින් ගත කරන්න. එයා අනිත් පාරට යමු කියුවේ ATM එකෙන් සල්ලි අරන් දෙන්න වෙන්න පුලුවන් දැනගෙන මඩ ගහන්න මේත් අපේම කෙල්ලෙක් ❤️ ගොඩක් අය පිළිගන්නට අකමැති නමුත් යථාර්ථවාදී ඇත්ත ඒකයි..😌💔",neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9562,මිනිස්සු depress උනාම පිංචිම පුංචි දේකුත් ඇති සියදිවි නසාගන්න... ඒක පෙර කර්ම විපාකයක්,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9563,Akita kisima athmeka kisima මිනිහෙක් ekka inna nolebewa jievita kalema vidawanna wenna one,negative,train,code-mixed,code-mixed,OK,True,12,5,0.417
9564,Gani wena මිනිහෙක් අරන් nam ganu දෙන්නේ k ganna apai සල්ලි තියෙනවා nam moda...නේද,negative,train,code-mixed,code-mixed,OK,True,8,6,0.75
9565,මල්ලි තාමන් තව කෙනක් අමු අමු වේ මරණ කොට aka hodaida නැ තාමන් කරන පාපය කොඉ මොහොතේ ho පර්සම් දෙනවා වැරදි නොකර ඉන්න aki හොද තව කෙනක් මරනකොට කොඉ තරම් පාපයක්ක්ද අමු තිරිසන් නු ලංකවේ ඉන්නවා මිනිස්සු මරණ අහෝ දෙව්යනේ පාපය 😡😡,negative,train,code-mixed,code-mixed,OK,True,4,1,0.25
9566,කෙළින්ම මරල දැම්මා nam hari,negative,train,code-mixed,code-mixed,OK,True,2,2,1.0
9567,Bro ඇයි pep guardiola ව හිර කරේ 😄😄,positive,val,code-mixed,code-mixed,OK,True,3,0,0.0
9568,"එකම දේ ඔනීවට වඩා කියන්න එපා මචන් අප්පිරියයි අහන් ඉන්න.විඩොයෝ එකේ බාගයක් බලලා එපා වුනාවිඩියෝ එක දිග වුනාට වැඩක් නෑ, subacribe කරන්නවත් හිතෙන්නේ නෑ 😐",negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9569,අස්කබාන් wge 😮,neutral,train,code-mixed,code-mixed,OK,True,1,1,1.0
9570,ඔයාගේ වීඩියෝ නම් මාරම සුපිරි ඔයාගේ වීඩියෝ වල තියෙන personal vibe එක නම් මාරම සුපිරි. වෙන යූටියුබ් චැනල් එකට ගාවන්නවත් බෑ. හොයාගන්නවත් බෑ. කෙට්ටු කරන්නවත් බෑ☠️☠️💀💀💯💯💥💥,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9571,ඉන්දියාවේ වේච්ච terrorist attack ගැන video එකක් ඔනෙ දැන ගන්න කැමතියි,neutral,train,code-mixed,code-mixed,OK,True,3,0,0.0
9572,මුන්ව යුක්රේන යුද්ධයෙ front line දැම්මනං රටට වැඩක් හරි ගන්න තිබ්බ,negative,train,code-mixed,code-mixed,OK,True,2,0,0.0
9573,ඔයාට බැරිද ලන්කාවෙ බන්දනා ගාරෙක irlඑකක් කරන්න,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9574,අයියේ Michael Schumacher / Valentino Rossi දෙන්නා ගැන විඩියෝ එකක් කරමුද ❤️❤️,positive,train,code-mixed,code-mixed,OK,True,4,0,0.0
9575,අයියේ පුලුවන් නම් justin bieber ගැන හරි selena gomez ගැන හරි වීඩියෝ එකක් දෙන්නකෝ ❤,positive,train,code-mixed,code-mixed,OK,True,4,0,0.0
9576,eria 51 ගැන වීඩියෝ එකක් ඉක්මනට ගෙන්නකො❤🎉❤,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9577,ඔග්රෙ නෙමෙ bro ඔර්ග්,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9578,අපේ මුස්ලිම් සහෝදරයො සහ මුස්ලිම් අන්තවාදීන් අතර තියන වෙනස ගැන video එකක් ඕන❤,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9579,Prison break mathak una 😮 මයිකල් ඉදියනම් ඕකෙනුත් පැනල යයි,positive,train,code-mixed,code-mixed,OK,True,4,2,0.5
9580,මන් මේ කියන දේත් එක්ක කට්ටිය එකග වෙයිද දන්නෙ නෑ මන් cecot prison video එක ගැන අයිය කරපු video එක බැලුව ඒත් මට හිතෙන විදිහට black dolphin prison එක cecot prison එකට වඩා දරුණුයි කියල මට හිතෙන්නෙ ඒත් මෙකයි මේකයි කියල කියන්න හේතු නෑ cecot prison එකෙත් මේකට දෙවනි නෑ දෙන වද ඒත cecot prison එකේ සතියක සැරයක් cristian father කෙනෙක් ඇවිත් හිර කාරයන්ට තමන්ගෙ වැරදි තේරුම් ගන්න උදව් හරි කරනව මේකෙ එහෙමවත් හිර කාරයන්ට සලකන්නෙ නෑ ඒ අතින් මට නම් මේක දරුණුයි කියල හිතෙනව හැබැයි මේකට වැරදිලා හරි මන් ගියොත් නම් පැය 24 ක් වත් හොඳ මානසිකත්වෙන් ඉන්නේ නෑ ඒක sure 🙂🙂,negative,train,code-mixed,code-mixed,OK,True,16,0,0.0
9581,Apollo සද ගමන ගැන වීඩියෝ එකක් ඕනේ,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9582,"Bro, මගේ නම අසිත උඹට පුළුවන් නම්, රේඩියම් ගැන, රේඩියම් කෙල්ලන් ගැන, පොඩ්ඩක් හොයලා හොඳ ස්ටෝරියක් දාපන්කෝ❤",positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9583,Ramuwa TagKnowledge WanesaTv AnduruKutiya YouTube එකේ වැඩිපුරම බලන චැනල් 4 තමයි මේ එදා ඉදන්ම.🇱🇰❤,positive,val,code-mixed,code-mixed,OK,True,5,0,0.0
9584,Thriller film එකක් වගේ අයියේ. මගේ cellmate විදිහිට අර මනුස්සයාව වැටුනොත් නම් මන් නම් රැට නිදා ගන්නේ නැහැ,negative,train,code-mixed,code-mixed,OK,True,3,0,0.0
9585,මේ වගේ prison ගැන විඩියෝ ගෙන්න සුපිරියක් ❤️🔥❤️🔥❤️🔥❤️🔥❤️🔥❤️🔥,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9586,Chernobyl ගැනත් video eka ගෙන්න,neutral,val,code-mixed,code-mixed,OK,True,3,1,0.333
9587,"දැන් වර්තමාන ලෝකයේ වැඩියෙන්ම පව් කරන අය විතරයි ලෝකය පාලනය කරන්න අවශ්ය! එතකොට ලොව යහපත් අය වැඩියෙන්ම පව්කරන කෙනාට යටත් වෙලා වැද වැටිලා වහල්ලු වගේම යැපෙන ක්රමයටයි ජිවත් වෙන්න අවශ්ය වෙන්නේ! ආදාර, ණය අස්වැසුම මත යහපත් අය පමණක් නරක මිනිසුන් මත යැපෙන්න අවශ්යයි! ලොව වැඩියෙන්ම පව් කරන කෙනා යටතේ පමණයි ලෝකයේ සියළුම සම්පත් තියෙන්න අවශ්ය, ලෝකයේ වැඩියෙන්ම පව් කරන වැඩියෙන්ම අපරාද කරන අය යටතේ පමණයි ලොව න්යාස්ටික අවි, සියළුම ප්රාග්ධනය, දැනුම, මද්ය, අන්තර්ජාලය, ව්යාපාර සියල්ලම, ජලය, සුළග, භුමිය සහ කෙනෙකුට ජිවත් වෙන්න ඉඩ දෙනවාද නැද්ද මානව හිමිකම් දෙන්න ඕනේ කාටද කියනදේ සම්පුර්ණයෙන්ම තීරණය කිරීමට හැකියාව තියෙන්න අවශ්ය! එහෙම නැති වුනාම මේ ලෝකය ගොඩාක් ලස්සන වෙන්නේ නැහැ! ගැටළුවලට සීමාවක් නැති වෙනවා! antichrist ආවහම ඔහුටත් ගොඩාක් පහසුයි!",negative,test,code-mixed,code-mixed,OK,True,1,0,0.0
9588,Rocewell scene එක ගැන video එකක් ඕනි ❤,positive,train,code-mixed,code-mixed,OK,True,3,0,0.0
9589,chernobyl ගැනත් වීඩියෝ එකක් ගේන්නකෝ 🤍,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9590,මට මේ video එක බලද්දී බය හිතුනා 😲,negative,test,code-mixed,code-mixed,OK,True,1,0,0.0
9591,අක්කෙ ඔයා මේ විස්තර හොයා ගන්නෙ site එකකින් ද මොකක්ද ඒ site එකෙ නම,neutral,train,code-mixed,code-mixed,OK,True,2,0,0.0
9592,Ftta hodtma පැහැදිලිව vedio eka krla thiynwa ❤️🔥,positive,test,code-mixed,code-mixed,OK,True,6,3,0.5
9593,මේහ් photos ගත්තෙ කොහොමද 😮 මෙහෙම වුන හැමදේම වගෙ photos වලින් අන්තර්ගතවෙලා නෙහ් 😮,neutral,train,code-mixed,code-mixed,OK,True,2,0,0.0
9594,එක දිගටම ඇසුව එකම Vidio එක Superb❤❤,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9595,හොදට පැහැදිලි කරා...superb 😍,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9596,Ammo ලස්සනයි කතාව.eeth man බයේ unne ළමයි ta මොනවා හරි කරයි කියලා.❤oyage කතාව ලස්සනයි,positive,train,code-mixed,code-mixed,OK,True,6,4,0.667
9597,"බලන් ගියාම ඇමරිකානු රජයට, ICE එකට බැනලා වැඩක් නෑ මෙ වගෙ අපතයො තාමත් ඉන්නවා ඇති.",negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9598,"කතාව නියමයි 👍, කිසිම චැනල් එකක මේ තරම් original photos දාන්නේ නැහැ අනිත් එක මේ විදිහට පැහැදිලිව ඒවා නම් කරන්නෙත් නැහැ. මේක තමයි මම දැකපු හොඳම චැනල් 💐💐",positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9599,Ammoo උසාවි polici මුන්ව නිදහස් කරලා මිනිස්සු amaruwe danne.mechchara අපරාධයක් karapu unawa maraladanna ona,negative,val,code-mixed,code-mixed,OK,True,9,5,0.556
9600,Mun me wage අමාරු දෙයක් කරේ aiටේලර් එකක් ඇතුලට.,negative,train,code-mixed,code-mixed,OK,True,4,3,0.75
9601,පැය 11k tisse පාරේ eddi me වාහන 2kama chek කරන්න police hitiyenadda,negative,test,code-mixed,code-mixed,OK,True,7,3,0.429
9602,E දරුවන්ගේ මානසික පීඩනය...Mechchra ලොකු ප්ලෑන් එකක්,negative,val,code-mixed,code-mixed,OK,True,1,0,0.0
9603,අනේ මල් වගේ දරුවෝ හෙන ගහන්න ඕන munta,negative,train,code-mixed,code-mixed,OK,True,1,1,1.0
9604,මං කාලයක් තිස්සේ ඔයාගෙ videos බලනව අක්කෙ..ඔයා හරි ලස්සනට පැහැදිලිව විස්තර කරන්නව..❤❤,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9605,.100% sure ice ගහනව.හරියට අධ්යාපනයක් නැති උනාම ඔහොම වෙනව. හරියට බැලුවොත් English වචනයක් බැරිව ඇති.ඒකයි දෙහි ගෙඩියක් කටේ දාගෙන වගේ කතාකරන්නෙ,negative,train,code-mixed,code-mixed,OK,True,3,0,0.0
9606,Eya ඇත්ත ජිවිතෙත් එමයි සල්ලි තියෙන කෙනෙක් එයා කතා කරන්නෙ.. එම තමා...,negative,test,code-mixed,code-mixed,OK,True,1,0,0.0
9607,Over acting දඟලානා.. ඇයි බන් මේ.. අවධානෙ ගන්නනේ මේ ඔක්කොම කරන්නෙ.,negative,train,code-mixed,code-mixed,OK,True,2,0,0.0
9608,අනේ ඔහොම හැසිරෙන්න එපා හලොව් හෙන cringe,negative,test,code-mixed,code-mixed,OK,True,1,0,0.0
9609,අනා cute එයා... කතාව.. පොඩි ළමෙක් වගේ... අප්පට ඇමිනෙනවා... ගොන් මරි මෝල් httwal,negative,train,code-mixed,code-mixed,OK,True,2,0,0.0
9610,මේකි මොකක් හරි lingika kampakayak පාවිච්චි කරන ගමන් හදීසියට උඩින් රෙද්දක් දාන් ඇවිල්ල වහේ...ආස්මියක්වත් උඩු තල්ලේ ඇලිලද මන්දා...ගුලි කන්න ඕන මේවට ගිනාවෙන්න...මේක බලද්දි ඒත් ඇයි බම් මට ලැජ්ජ හිතෙන්නේ...,negative,test,code-mixed,code-mixed,OK,True,2,0,0.0
9611,Cute කියල පෙන්නන්න නෙ මේ හැමදේම,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9612,විකාර eka ganja ගහපු wegee,negative,val,code-mixed,code-mixed,OK,True,3,1,0.333
9613,Me bol චරිතය tv channel valata genalla maha lokuvata pumbala ganna epa.රටටම විහිළු sapayanava.camara ekak ඉදිරියේ vachana කීපයක් kivata නිළියක් venne na.kalava ballata gihin.,negative,train,code-mixed,code-mixed,OK,True,21,9,0.429
9614,මේකිට මොකද්ද වෙලා තින්නෙ🤔 හොදට හිටියනෙ🥲බොරු හුරතලයක් එක්ක පොශ් line එකක් දැන් දෙන්නෙ,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9615,"එල එල, නියම කතාව You made my day",positive,train,code-mixed,code-mixed,OK,True,4,0,0.0
9616,Mu ponnayekda කොහෙද,negative,train,code-mixed,code-mixed,OK,True,2,1,0.5
9617,පට්ට content තමා මෙව❤,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9618,මූ කියන කතාව හරි කිසින වැරද්දක් නැහැ. අර ගෑනි ලංකාවේ සංස්කෘතිය දන්නේ නැහැ. මූ ඉපදෙන්න ඕනේ අවුරුදු පනහකට කලින්. ඒ කලේ නිනිස්සු ආදරේ කියන්නේ එකට ජීවත් වෙන එක. දෙන්න අතරේ විහිලු නැහැ කිස්ස් එකක්වත් නැහැ hug එකක් නැහැ. රෑට කරුවලේ ජම්ප් එක දාලා උදේ කිසිම දෙයක් වුනේ නැහැ වගේ ඉන්නවා. මේක ලැජ්ජා ගතියක් ලෙඩක් ද ඒ කලේ මිනිස්සුන්ගේ හැටිද දන්නේ නැහැ. නෝනට ආදරෙන් කතා කරන්නේ නැහැ නෝනා මිනිහට ආදරෙන් කතා කරන්න දන්නේ නැහැ නැත්තන් ලැජ්ජා ගතියක්. ගොඩක් අය ගෑනිගේ ඇග දැකලා නැහැ ගැනී මිනිහගේ ඇග දැකලා නැහැ මේක ඇත්ත කතාව. නමුත් ළමය් හදාගන්න දන්නවා කරුවලේ. ඒ ජීවිත ඒගොල්ලෝ සන්තෝසෙන් ජීවත් වෙලා තියෙනවා අදටත් එහෙම අය ගොඩක් ඉන්නවා.,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9619,1: 58 අම්මෝ ඒ facial expressions,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9620,උබට එපානම් මට දියන්.මිට doctor,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9621,Ane mewa gana දන්නවා eth mata මෙහෙම දේවල් labunanm mama wedinawa,negative,train,code-mixed,code-mixed,OK,True,8,6,0.75
9622,"මේකෙ ඉන්න උන්, මේක serious අරන්...",positive,test,code-mixed,code-mixed,OK,True,1,0,0.0
9623,Man hithuwa අන්තිමට oka thamai doctor kiyanne kiyala,positive,train,code-mixed,code-mixed,OK,True,7,4,0.571
9624,පව් හස්බන්ඩ් wife අතවර කරනවා වගේ,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9625,ඒකි මාර අමාරුවෙන් හිනාව control කරගන්නෙ,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9626,කෙල්ලගේ Face expressions,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9627,"පට්ට creative, ❤🔥 ගින්දර",positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9628,Ape මල්ලි ge wifeth ohima kara mata මුල්ම kale... man nam dawas දෙකෙන් therum gaththa,positive,train,code-mixed,code-mixed,OK,True,12,8,0.667
9629,මු gay කාරයෙක්ද,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9630,"An excellent video මම හිතුවේ ඒ වදකබාරිව Doctor බාරගනියි කියලා. නිලියගේ, අවස්තානොචිත භාව ප්රකාශනය ත් විශිෂ්ට යි",positive,train,code-mixed,code-mixed,OK,True,4,0,0.0
9631,මං වගේ gaanu කෙනෙක්,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9632,ඔන්න ඕකතමයි ගැලපීම හා නොගැලපීම.බදිනකොට අහන්න ඕන කුලේ ආගම ජාතිය නෙවෙයි.sexual ගැලපීම.සමහරුන්ගෙ එකම hobby එක sex.සමහරු හරි සීරියස්.,neutral,train,code-mixed,code-mixed,OK,True,3,0,0.0
9633,කලින් බැදල ඉන්න ඇත්තෙත් මේ වගේම පිස්සු මිනිහෙක්. ඒකයි divorce වෙන්න ඇත්තෙ. පව් ඒ කෙල්ල. කවද ඒකෙල්ලට ආදරය කරන කොල්ලෙක් ලැබේවිද මන්ද.,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9634,මෙයාට විවාහ ජීවිතයක් ගත කිරීමට බැරි කෙනෙක්. යාළුවෙලා හිටපු කාලෙ ඒ ඔක්කොම කරල වෙන්න ඇති. ඒකයි ඔය කරන දෙවල් ඔක්කොම කරල ඇති. මෙයාට මහන වෙන එක තමයි හොද. Love කරන්න දන්නෙ නෑ. න්,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
9635,"Meke title eka wenas wenna ona ""කිසිම ගෑනියෙකුට මේ වගේ මිනිහෙක් නම් හම්බෙන්න එපා ""කියල",negative,train,code-mixed,code-mixed,OK,True,6,5,0.833
9636,හැඟීම් දැනීමක් nathi robor පිරිමියෙක්.,negative,train,code-mixed,code-mixed,OK,True,2,1,0.5
9637,මං හිතුවා doctor කෙල්ලව බඳින්න අහයි කියලා,positive,test,code-mixed,code-mixed,OK,True,1,0,0.0
9638,Perfect jokes. මේවා මුලින්ම සමාජ ගත කලේ පොඩි මල්ලියි චූටි මල්ලියි.,positive,val,code-mixed,code-mixed,OK,True,2,0,0.0
9639,Creative content ❤ ගෑනු මාරු කරගනීද දන්නේ නෑ කියලත් හිතුනා. අන්තිමටම කිව්ව එක මරු,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9640,වැඩිම වතාවක් බලපු video එක,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9641,මේවා straight fact ❤️🔥 Carry ම content ❤️,positive,train,code-mixed,code-mixed,OK,True,4,0,0.0
9642,මම නම් අසයි මේ වගේ ගැනු කෙනෙකුට ගැනියක් මිනිහෙක් එක්ක ඉන්න කොට කල යුතු ප්රමුක සහ එකම දේ fucking පමණයි එහෙම නැතිව tv බලන ඒක නොවේ 😃😃,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9643,ඒත් හරිගියෙ නැත්තං අපෙ ගෙදර නවත්තලා තො ගිහිං කරන වැඩක් කරගනිං කිවුවනං තවත් හරි. නැත්තං alternate ending එකකුත් දාන්න තිබුනෙ. (ending දෙකක්),neutral,val,code-mixed,code-mixed,OK,True,3,0,0.0
9644,යකො විනාඩි 8: 15ක් තිස්සෙ මෙ කෙල්ල හිනාවෙන්නැතුව one take එකකදි එහෙම ඉන්නෙ කොහොමද ඕයි. අනික අරුන් දෙන්නා අර මගුලක් කියවනකොට.,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
9645,"මම දොස්තර උනා නම්, Mr. ඔයාගෙ wifeට මට පොඩ්ඩක් තනියම කතා කරන්න ඕනෙ. අපි බලමු මෙයාගෙ ලෙඩේ කොච්චර බරපතලද කියලා ඊටපස්සෙ තමයි මෙයාගෙ treatments පටන් ගන්න වෙන්නෙ. අපි බලමුකො කතා කරලා විතරක් ඇතිද නැත්තන් මොනවහරි activities එහෙමත් ඕන වෙයි මට පේන විදිහට. ඔයා දැන් පොඩ්ඩක් එලියෙන් ඉන්නකො.",positive,test,code-mixed,code-mixed,OK,True,4,0,0.0
9646,Video එක නොබලා අහන් ඉන්න ඕනි,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9647,Doctor එතකොට කැරට් කපන්නෙ කියන්නකො?,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9648,අඩො next level,positive,val,code-mixed,code-mixed,OK,True,2,0,0.0
9649,"2: 49 ඇත්ත … matath oya prashne tiyenne crush eka ekka.. අපි කොච්චර peaceful mind එකක් දුන්නත් උපරිමයට, loyal වුනත් තේරෙන් නෑ…. ඒ වෙලාවේ busy නම් පොඩ්ඩක් free time බලලා ඉවසිමෙන් ඉන්න ඕනේ… … ඇත්තටම කොල්ලට එක තේරෙන් නෑ…… එයාගේ busy life එකේ responsible working life එකේ මං එයාව සතුටින් තියන්න පොඩි හරි පුලුවන් දේ කරනවා, (even I have a lots of difficulties, economic difficulties ) ඇත්තටම කියන්න තියෙන්නේ තේරුම්ගන් නෑ කියලා තමයි එහෙම අහිංසක අපි ඇත්තටම අසරණයි…. Because I have only him to say everything … because girls like that still exist…. But he still with pride… This video is a true story….",negative,train,code-mixed,code-mixed,OK,True,48,6,0.125
9650,වීඩියෝ එක වෙනස්ම concept එකක්.. අන්තිම ටික තමා මරු 😹💥,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9651,Focus එක තියෙන්නේ carrot වලට විතරයි! In that moment she’s melting ❤,positive,train,code-mixed,code-mixed,OK,True,7,0,0.0
9652,Focus එක තියෙන්නේ carrot වලට විතරයි! At that moment she’s melting ❤,positive,val,code-mixed,code-mixed,OK,True,7,0,0.0
9653,"Meya ""Wednesday Addams"" වගෙ පේන්නෙ ඇයි❤",positive,train,code-mixed,code-mixed,OK,True,3,1,0.333
9654,රිඇක්ශන් එක 100% යි. ඇත්තටම වීඩියෝ එක කරලා අර girl ට රිඇක්ශන් ටික ගහල එවන්න කිව්වම එව්ව ක්ලිප් එක දැක්කම කපන්නකොටන්න හිතුන්නෑ නේද? ( විහිවට කිව්වේ) ඇත්තටම ප්ලෑන් කරලා කරාද? රිඇක්ශන් පර්ෆෙක්ට්. 👏,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9655,Dental එකට ගිහින් ආවාම කට අරී,neutral,val,code-mixed,code-mixed,OK,True,1,0,0.0
9656,"මේ සිරාවට ම YT video එකකට සෑහෙන කාලෙකට පස්සෙ තමා අවංක ව හිනා ගියෙ පට්ට හලෝ 2x දාල බැලුවෙ අන්තිම ටික තව ආතල් P.S: Girl ගෙ facial expressions, perfect!",positive,train,code-mixed,code-mixed,OK,True,6,0,0.0
9657,"මේ girl ගේ facial expressions No. 1. 👍 මාරම තාත්විකයි. මේ කටකාරි වෙනදා දාහක් දේ කියවලා, කියනදේට වඩා දේවල්, අද, නිශ්ශබ්ධව ප්රකාශ කලා. ඒක මාරම talent එකක්. ( මේ කියනවගේ පිරිමි මේ ලෝකේ ඉන්නවනම්... ඌ... gay ම තමයි... 🫣 )",positive,train,code-mixed,code-mixed,OK,True,6,0,0.0
9658,Cari ආතල් හොදේ ❤,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9659,අඩෝ මේක පට්ට creative වැඩක්❤️,positive,val,code-mixed,code-mixed,OK,True,1,0,0.0
9660,6: 50 අපෙ wifeලා එහෙම නෑනෙ ගැනිව ඩොක්ටට දීපං,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
9661,professional pure comedy මේවා.. next level.. 🫶❤️🤗,positive,train,code-mixed,code-mixed,OK,True,5,0,0.0
9662,දෙන්න තියෙ වද තිස්දෙකම දීලා. කියන කියන එකට මූට track වගෙ ඩොක්ට දිහා බලන විදිය 😬,neutral,train,code-mixed,code-mixed,OK,True,1,0,0.0
9663,"""හ්ම්ම්ම් අපේ වය්ෆ්ලා එහෙම නෑනේ"" I felt it doc I felt it",positive,test,code-mixed,code-mixed,OK,True,5,0,0.0
